Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
43251.9531	0.2028	3.0050	-1.3727	-2.8269	8.9558	2.9845	-0.4590	-0.8796	0.0759	43251.9531	0.6035	-0.5434	-0.8390	0.5846	9.7172	0.0096	-0.6500	-0.8125	0.4237	43251.9531	-0.1521	-0.0538	-0.3031	-0.6448	4.1765	-8.7028	0.3239	0.5458	1.4273	43251.9531	-0.2296	3.9724	-0.9842	0.7319	9.5263	2.6972	0.2588	-0.4568	-0.7026	43251.9531	3509012139.8809	3509012096.6289	-0.4725	1.6401	-0.0142	1.0281	9.8271	0.9326	0.3041	-0.6234	-0.5053	43251.9531	0.8517	-0.1962	-0.6697	0.0024	5.8626	-8.0141	0.1220	1.3950	0.7183	43251.9531	2.0425	2.9514	0.4184	0.1241	9.7989	-0.4005	-0.5399	-0.6916	-0.3249	0.0000	0.0000
43261.7187	0.2028	3.0050	-1.3727	-2.9089	9.1086	2.7582	-0.4495	-0.8544	0.0998	43261.7187	0.9940	2.0686	-1.1568	0.7438	9.7172	0.0096	-0.6346	-0.8105	0.4237	43261.7187	-0.1521	-0.0538	-0.3031	-0.5669	4.2549	-8.7043	0.3078	0.5312	1.4097	43261.7187	-0.2296	3.9724	-0.9842	0.7319	9.5263	2.6972	0.2588	-0.4568	-0.7026	43261.7187	3509012139.8907	3509012096.6289	-0.4725	1.6401	-0.0142	1.0281	9.7493	0.9334	0.3184	-0.6787	-0.5074	43261.7187	1.2730	-0.2735	-0.6816	0.0796	5.8594	-8.1747	0.1220	1.3950	0.7183	43261.7187	-0.1250	2.1795	-0.3284	0.0453	9.7232	-0.3220	-0.5492	-0.6762	-0.3041	0.0000	0.0000
43271.4844	0.2028	3.0050	-1.3727	-2.9081	8.9558	2.8349	-0.4705	-0.8718	0.0933	43271.4844	0.9940	2.0686	-1.1568	0.9030	9.7180	0.0882	-0.6288	-0.7773	0.4237	43271.4844	-0.0076	-0.3818	-0.0798	-0.5669	4.1749	-8.8572	0.3099	0.5479	1.3634	43271.4844	1.0103	4.3697	-1.6345	0.8859	9.6026	2.6177	0.2471	-0.5267	-0.7096	43271.4844	3509012139.9004	3509012096.6289	-0.4725	1.6401	-0.0142	0.9499	9.8255	0.7746	0.3184	-0.6787	-0.5074	43271.4844	1.2730	-0.2735	-0.6816	0.2396	5.7101	-7.9362	0.1360	1.4370	0.6808	43271.4844	-0.1250	2.1795	-0.3284	0.1257	9.8004	-0.2450	-0.5510	-0.7241	-0.3295	0.0000	0.0000
43281.2500	0.7529	4.5031	-0.8055	-2.8277	9.0322	2.9086	-0.4667	-0.8893	0.0824	43281.2500	0.9940	2.0686	-1.1568	0.9030	9.7164	-0.0690	-0.6288	-0.7773	0.4237	43281.2500	-0.0076	-0.3818	-0.0798	-0.5669	4.2533	-8.8580	0.3099	0.5479	1.3634	43281.2500	1.0103	4.3697	-1.6345	0.8851	9.6026	2.5405	0.2471	-0.4877	-0.7096	43281.2500	3509012139.9102	3509012096.6289	-0.5446	0.8308	0.3912	1.0281	9.7493	0.9334	0.3020	-0.6787	-0.5032	43281.2500	1.2730	-0.2735	-0.6816	0.0828	5.7887	-7.8550	0.1340	1.4139	0.6761	43281.2500	-0.1250	2.1795	-0.3284	-0.0328	9.9541	-0.1688	-0.5473	-0.6590	-0.3018	0.0000	0.0000
43291.0156	0.7529	4.5031	-0.8055	-2.7480	8.8795	2.9093	-0.4724	-0.9010	0.0651	43291.0156	1.6582	-0.2049	-0.7616	0.8234	9.6391	0.0111	-0.6577	-0.8301	0.4151	43291.0156	-0.0076	-0.3818	-0.0798	-0.5669	4.0980	-8.7028	0.3018	0.5042	1.4185	43291.0156	1.0103	4.3697	-1.6345	0.9618	9.5263	2.4633	0.2471	-0.4877	-0.7096	43291.0156	3509012139.9200	3509012096.6289	-0.5446	0.8308	0.3912	0.8716	9.9040	0.8528	0.3020	-0.6553	-0.5011	43291.0156	0.2756	0.0050	-0.5342	0.0008	5.7824	-8.1716	0.1400	1.3803	0.7207	43291.0156	-1.1386	2.7698	0.2274	0.1241	9.8753	-0.4013	-0.5473	-0.7031	-0.3226	0.0000	0.0000
43300.7812	0.7529	4.5031	-0.8055	-2.8285	9.1086	2.8326	-0.4571	-0.8680	0.0933	43300.7812	1.6582	-0.2049	-0.7616	0.8234	9.6391	0.0111	-0.6269	-0.8203	0.4172	43300.7812	-0.1131	0.3866	-0.1014	-0.5669	4.0973	-8.7796	0.2958	0.5104	1.4493	43300.7812	1.0103	4.3697	-1.6345	0.9618	9.5263	2.4633	0.2490	-0.4897	-0.7166	43300.7812	3509012139.9297	3509012096.6289	-0.5446	0.8308	0.3912	0.7934	9.8263	0.8536	0.3020	-0.6553	-0.5011	43300.7812	0.2756	0.0050	-0.5342	0.0804	5.7070	-8.0921	0.1400	1.3803	0.7207	43300.7812	-1.1386	2.7698	0.2274	0.0437	9.8745	-0.4791	-0.5584	-0.6820	-0.3134	0.0000	0.0000
43310.5469	1.0300	2.2450	0.3140	-2.9081	8.9558	2.8349	-0.4724	-0.8835	0.0889	43310.5469	1.6582	-0.2049	-0.7616	0.8234	9.8732	0.0065	-0.6288	-0.8145	0.4172	43310.5469	-0.1131	0.3866	-0.1014	-0.5669	4.2533	-8.8580	0.2958	0.5104	1.4493	43310.5469	0.2143	3.3075	-2.1467	0.9625	9.6026	2.5397	0.2471	-0.4712	-0.7049	43310.5469	3509012139.9395	3509012096.6289	-0.3592	0.5538	0.6488	0.7934	9.7469	0.6964	0.3122	-0.7170	-0.5053	43310.5469	0.2756	0.0050	-0.5342	0.0812	5.7856	-8.0141	0.1200	1.4013	0.6761	43310.5469	-1.1386	2.7698	0.2274	0.2053	9.8769	-0.2458	-0.5529	-0.6935	-0.3318	0.0000	0.0000
43320.3125	1.0300	2.2450	0.3140	-2.8284	8.8795	2.8349	-0.4514	-0.8583	0.1041	43320.3125	1.1186	-0.3347	-0.4295	0.6642	9.7180	0.0882	-0.6288	-0.8145	0.4172	43320.3125	-0.1131	0.3866	-0.1014	-0.7226	4.0980	-8.7012	0.3078	0.5229	1.3656	43320.3125	0.2143	3.3075	-2.1467	0.8851	9.5263	2.5412	0.2333	-0.4938	-0.7073	43320.3125	3509012139.9493	3509012096.6289	-0.3592	0.5538	0.6488	0.9499	9.6708	0.8551	0.3184	-0.7128	-0.5053	43320.3125	0.2756	0.0050	-0.5342	0.0804	5.8610	-8.0952	0.1320	1.3908	0.6690	43320.3125	-1.1386	2.7698	0.2274	0.2037	9.7989	-0.4005	-0.5436	-0.6667	-0.3180	0.0000	0.0000
43330.0781	1.0300	2.2450	0.3140	-2.8292	9.1086	2.7574	-0.4667	-0.8874	0.0716	43330.0781	1.1186	-0.3347	-0.4295	0.7438	9.7187	0.1668	-0.6635	-0.8633	0.4129	43330.0781	0.0712	0.5387	-0.1322	-0.6448	4.2533	-8.8572	0.3058	0.5146	1.4097	43330.0781	0.2143	3.3075	-2.1467	0.8078	9.5263	2.5420	0.2333	-0.4938	-0.7073	43330.0781	3509012139.9590	3509012096.6289	-0.3592	0.5538	0.6488	0.9499	9.7485	0.8544	0.3102	-0.6660	-0.5074	43330.0781	0.5095	-0.2620	-0.5536	0.0016	5.7840	-8.0921	0.1300	1.4202	0.7347	43330.0781	0.0617	3.0120	0.0885	0.1249	9.7996	-0.3228	-0.5492	-0.6973	-0.3318	0.0000	0.0000
43339.8437	0.3039	4.4462	-0.1214	-2.8270	9.1086	2.9830	-0.4476	-0.8563	0.0933	43339.8437	1.1186	-0.3347	-0.4295	0.5846	9.7968	0.1652	-0.6462	-0.8086	0.4215	43339.8437	0.0712	0.5387	-0.1322	-0.5669	4.1764	-8.7036	0.3119	0.5104	1.4383	43339.8437	0.5970	2.8339	-1.3199	0.7319	9.5263	2.6972	0.2569	-0.4712	-0.7026	43339.8437	3509012139.9688	3509012096.6289	-0.3592	0.5538	0.6488	1.0281	9.7493	0.9334	0.3102	-0.6660	-0.5074	43339.8437	0.5095	-0.2620	-0.5536	0.0812	5.7856	-8.0141	0.1300	1.4202	0.7347	43339.8437	0.0617	3.0120	0.0885	0.1249	9.7996	-0.3228	-0.5399	-0.7011	-0.3203	0.0000	0.0000
43349.6094	0.3039	4.4462	-0.1214	-2.8285	9.1086	2.8326	-0.4629	-0.8874	0.0846	43349.6094	1.4111	-0.3528	-0.7405	0.5050	9.7187	0.1668	-0.6481	-0.7969	0.4194	43349.6094	0.0712	0.5387	-0.1322	-0.4891	4.2549	-8.7051	0.3119	0.5104	1.4383	43349.6094	0.5970	2.8339	-1.3199	0.7296	9.4499	2.4664	0.2510	-0.5206	-0.7143	43349.6094	3509012139.9786	3509012096.6289	0.0079	0.6877	0.7880	1.0281	9.7493	0.9334	0.3347	-0.7021	-0.4947	43349.6094	0.5095	-0.2620	-0.5536	0.0804	5.7840	-8.0937	0.1140	1.4013	0.6714	43349.6094	0.0617	3.0120	0.0885	0.2037	9.7224	-0.3998	-0.5603	-0.6954	-0.3295	0.0000	0.0000
43359.3750	0.3039	4.4462	-0.1214	-2.5886	9.0322	2.9062	-0.4648	-0.8718	0.0954	43359.3750	1.4111	-0.3528	-0.7405	0.6642	9.7968	0.1652	-0.6481	-0.7969	0.4194	43359.3750	0.0712	0.5387	-0.1322	-0.4891	4.1764	-8.7043	0.3219	0.5229	1.3590	43359.3750	0.5970	2.8339	-1.3199	0.6522	9.6026	2.4656	0.2275	-0.4835	-0.6956	43359.3750	3509012139.9883	3509012096.6289	0.0079	0.6877	0.7880	0.9499	9.6716	0.9341	0.3184	-0.6915	-0.5011	43359.3750	0.4329	-0.3390	-0.4153	0.1600	5.7855	-8.0157	0.1280	1.4181	0.6808	43359.3750	0.2897	0.9838	0.0642	0.2825	9.7981	-0.4783	-0.5325	-0.6533	-0.3018	0.0000	0.0000
43369.1406	-0.1429	3.5915	-0.4679	-2.6683	9.0322	2.9070	-0.4800	-0.9049	0.0781	43369.1406	1.4111	-0.3528	-0.7405	0.5846	9.7187	0.1668	-0.6577	-0.8477	0.4172	43369.1406	0.0191	0.2007	-0.0742	-0.5669	4.1764	-8.7036	0.3179	0.5396	1.3789	43369.1406	0.7347	2.3111	-1.8675	0.7319	9.5263	2.6972	0.2275	-0.4835	-0.6956	43369.1406	3509012139.9981	3509012096.6289	0.0079	0.6877	0.7880	0.9499	9.6708	0.8551	0.3184	-0.6915	-0.5011	43369.1406	0.4329	-0.3390	-0.4153	0.0812	5.8626	-8.0156	0.1280	1.4181	0.6808	43369.1406	0.2897	0.9838	0.0642	0.2045	9.7232	-0.3220	-0.5455	-0.6801	-0.3295	0.0000	0.0000
43378.9062	-0.1429	3.5915	-0.4679	-2.5894	9.0322	2.8310	-0.4667	-0.8777	0.0868	43378.9062	1.4111	-0.3528	-0.7405	0.5846	9.7187	0.1668	-0.6231	-0.7832	0.4172	43378.9062	0.0191	0.2007	-0.0742	-0.4112	4.1764	-8.7051	0.3179	0.5396	1.3789	43378.9062	0.7347	2.3111	-1.8675	0.6530	9.4499	2.5443	0.2431	-0.4856	-0.7073	43378.9062	3509012140.0079	3509012096.6289	-0.0937	-0.2894	1.2990	1.0281	9.6708	0.8551	0.3184	-0.6404	-0.5095	43378.9062	0.4329	-0.3390	-0.4153	0.0008	5.7824	-8.1716	0.1140	1.3782	0.7254	43378.9062	0.2897	0.9838	0.0642	0.2841	9.5703	-0.3205	-0.5325	-0.6724	-0.3272	0.0000	0.0000
43388.6719	-0.1429	3.5915	-0.4679	-2.5894	9.1850	2.8295	-0.4800	-0.8990	0.0889	43388.6719	1.2708	0.1229	-0.3087	0.7438	9.6407	0.1684	-0.6231	-0.7832	0.4172	43388.6719	0.0191	0.2007	-0.0742	-0.4891	4.2541	-8.7819	0.3099	0.4937	1.4119	43388.6719	0.7347	2.3111	-1.8675	0.6538	9.4499	2.6215	0.2686	-0.4856	-0.7073	43388.6719	3509012140.0176	3509012096.6289	-0.0937	-0.2894	1.2990	0.7934	9.7493	0.9334	0.3347	-0.6511	-0.5032	43388.6719	0.3857	-0.1995	-0.4453	0.0804	5.7840	-8.0937	0.1280	1.4370	0.6808	43388.6719	0.3102	-0.7870	-0.9216	0.2849	9.7240	-0.2443	-0.5343	-0.7050	-0.3364	0.0000	0.0000
43398.4375	-0.1429	3.5915	-0.4679	-2.5894	9.1850	2.8295	-0.4552	-0.8524	0.1020	43398.4375	1.2708	0.1229	-0.3087	0.7438	9.7187	0.1668	-0.6481	-0.7988	0.4194	43398.4375	-0.0407	0.2316	-0.0581	-0.5669	4.1764	-8.7036	0.3300	0.5417	1.3678	43398.4375	1.6685	4.9486	-2.8738	0.7312	9.5263	2.6200	0.2686	-0.4856	-0.7073	43398.4375	3509012140.0274	3509012096.6289	-0.0937	-0.2894	1.2990	0.8716	9.7493	0.9334	0.3224	-0.7021	-0.5074	43398.4375	0.3857	-0.1995	-0.4453	0.0024	5.8626	-8.0141	0.1240	1.4034	0.6948	43398.4375	0.3102	-0.7870	-0.9216	0.1233	9.8745	-0.4791	-0.5547	-0.6935	-0.3111	0.0000	0.0000
43408.2031	0.0055	0.7210	0.6864	-2.6698	9.0322	2.7566	-0.4610	-0.8854	0.0716	43408.2031	1.2708	0.1229	-0.3087	0.5050	9.7180	0.0882	-0.6500	-0.8574	0.4086	43408.2031	-0.0407	0.2316	-0.0581	-0.5669	4.1749	-8.8572	0.3239	0.4937	1.3568	43408.2031	1.6685	4.9486	-2.8738	0.6546	9.4499	2.6987	0.2451	-0.4671	-0.6979	43408.2031	3509012140.0372	3509012096.6289	-0.3209	0.4464	1.4289	0.8716	9.7485	0.8544	0.3224	-0.7021	-0.5074	43408.2031	0.3857	-0.1995	-0.4453	0.0796	5.7824	-8.1732	0.1240	1.4034	0.6948	43408.2031	0.3102	-0.7870	-0.9216	-0.0343	9.7232	-0.3220	-0.5622	-0.6935	-0.3249	0.0000	0.0000
43417.9687	0.0055	0.7210	0.6864	-2.6683	9.0322	2.9070	-0.4533	-0.8641	0.0846	43417.9687	0.6850	-0.0065	0.0700	0.7438	9.6407	0.1684	-0.6404	-0.8262	0.4194	43417.9687	-0.0407	0.2316	-0.0581	-0.4891	4.1757	-8.7812	0.3239	0.4937	1.3568	43417.9687	1.6685	4.9486	-2.8738	0.8867	9.6026	2.6949	0.2333	-0.4774	-0.7002	43417.9687	3509012140.0469	3509012096.6289	-0.3209	0.4464	1.4289	0.7934	9.6708	0.8551	0.3102	-0.6277	-0.5095	43417.9687	0.4191	-0.2679	-0.2353	0.0796	5.7824	-8.1732	0.1320	1.4244	0.7488	43417.9687	1.4506	0.3481	-0.9673	0.1249	9.7996	-0.3228	-0.5325	-0.6839	-0.3203	0.0000	0.0000
43427.7344	0.0055	0.7210	0.6864	-2.6676	9.0322	2.9822	-0.4610	-0.8835	0.0846	43427.7344	0.6850	-0.0065	0.0700	0.8234	9.8732	0.0065	-0.6404	-0.8262	0.4194	43427.7344	-0.1066	-0.0434	-0.0754	-0.4891	4.1764	-8.7043	0.3038	0.5375	1.4229	43427.7344	0.8572	5.1419	-3.3420	0.8101	9.6026	2.7728	0.2608	-0.5309	-0.7049	43427.7344	3509012140.0567	3509012096.6289	-0.3209	0.4464	1.4289	0.7934	9.7493	0.9334	0.3102	-0.6638	-0.5179	43427.7344	0.4191	-0.2679	-0.2353	0.0796	5.8594	-8.1747	0.1100	1.4034	0.6808	43427.7344	1.4506	0.3481	-0.9673	0.1249	9.7996	-0.3228	-0.5473	-0.7184	-0.3272	0.0000	0.0000
43437.5000	-0.0498	-0.9507	1.8368	-2.7465	8.9558	3.0589	-0.4552	-0.8524	0.0868	43437.5000	0.6850	-0.0065	0.0700	0.5846	9.6399	0.0898	-0.6462	-0.7949	0.4301	43437.5000	-0.1066	-0.0434	-0.0754	-0.5669	4.2541	-8.7812	0.3239	0.5271	1.3480	43437.5000	0.8572	5.1419	-3.3420	0.9641	9.5263	2.6949	0.2608	-0.5309	-0.7049	43437.5000	3509012140.0664	3509012096.6289	-0.2911	-0.0582	1.3626	0.8716	9.7493	0.9334	0.3102	-0.6638	-0.5179	43437.5000	0.4191	-0.2679	-0.2353	0.1600	5.7085	-8.0141	0.1380	1.4265	0.7019	43437.5000	1.4506	0.3481	-0.9673	0.2037	9.7989	-0.4005	-0.5510	-0.6782	-0.3203	0.0000	0.0000
43447.2656	-0.0498	-0.9507	1.8368	-2.6683	9.0322	2.9070	-0.4857	-0.9107	0.0868	43447.2656	-0.0231	-0.7438	0.0537	0.6642	9.7976	0.2439	-0.6481	-0.8418	0.4151	43447.2656	-0.1066	-0.0434	-0.0754	-0.4891	4.0972	-8.7804	0.3239	0.5271	1.3480	43447.2656	0.8572	5.1419	-3.3420	0.8085	9.5263	2.6192	0.2549	-0.4691	-0.6956	43447.2656	3509012140.0762	3509012096.6289	-0.2911	-0.0582	1.3626	0.9499	9.7493	0.9334	0.3204	-0.7021	-0.5074	43447.2656	0.4191	-0.2679	-0.2353	0.0032	5.8642	-7.9345	0.1380	1.4265	0.7019	43447.2656	1.4506	0.3481	-0.9673	0.1257	9.8769	-0.2458	-0.5640	-0.6916	-0.3318	0.0000	0.0000
